Date,AccountId,MaskedAccount,AccountLabel,CashConcept,EstimatedAmount,IsObservedAnchor,AnchorAsOfLocal,AnchorAmount,PriorAnchorAsOfLocal,NextAnchorAsOfLocal,CumulativeNetCashActivityFromAnchor,ReconciliationDelta,ReconciliationStatus,DerivationMethod,Confidence,Limitations
2024-04-10,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,867.33,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,812.03,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-04-11,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,8.63,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,-46.67,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-04-12,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,8.63,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,-46.67,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-04-13,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,8.63,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,-46.67,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-04-14,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,8.63,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,-46.67,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-04-15,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,8.63,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,-46.67,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-04-16,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,8.63,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,-46.67,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-04-17,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,8.63,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,-46.67,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-04-18,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,8.63,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,-46.67,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-04-19,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,8.63,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,-46.67,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-04-20,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,8.63,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,-46.67,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-04-21,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,8.63,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,-46.67,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-04-22,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,8.63,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,-46.67,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-04-23,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,8.63,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,-46.67,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-04-24,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,1.83,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,-53.47,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-04-25,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,1.83,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,-53.47,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-04-26,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,1.83,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,-53.47,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-04-27,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,1.83,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,-53.47,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-04-28,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,1.83,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,-53.47,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-04-29,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,1.83,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,-53.47,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-04-30,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,7.86,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,-47.44,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-01,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,7.86,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,-47.44,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-02,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,7.86,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,-47.44,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-03,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,7.86,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,-47.44,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-04,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,7.86,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,-47.44,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-05,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,7.86,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,-47.44,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-06,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,11.57,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,-43.73,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-07,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,11.57,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,-43.73,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-08,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,11.57,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,-43.73,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-09,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,11.57,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,-43.73,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-10,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,2287.47,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,2232.17,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-11,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,2287.47,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,2232.17,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-12,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,2287.47,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,2232.17,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-13,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,2287.47,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,2232.17,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-14,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,2287.47,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,2232.17,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-15,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,5397.01,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,5341.71,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-16,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,5397.01,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,5341.71,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-17,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,5397.01,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,5341.71,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-18,900001003,x1003,Partnership / LLC / LLP - x1003,CashAvailToWithdrawEstimated,5397.01,false,2026-06-16 19:59:00,272.23,2026-06-14 20:50:00,2026-07-01 19:28:00,5341.71,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
